    1.4847   -7.9258
    1.5180   -7.9234
    1.5514   -7.9209
    1.5847   -7.9182
    1.6180   -7.9156
    1.6514   -7.9129
    1.6847   -7.9105
    1.7180   -7.9078
    1.7514   -7.9052
    1.7847   -7.9028
    1.8180   -7.9005
    1.8514   -7.8984
    1.8847   -7.8965
    1.9180   -7.8947
    1.9514   -7.8933
    1.9847   -7.8921
    2.0180   -7.8910
    2.0514   -7.8904
    2.0847   -7.8900
    2.1180   -7.8898
    2.1347   -7.8899
    2.1514   -7.8900
    2.1680   -7.8902
    2.1847   -7.8905
    2.2014   -7.8908
    2.2180   -7.8911
    2.2347   -7.8913
    2.2514   -7.8916
    2.2680   -7.8919
    2.2847   -7.8921
    2.3014   -7.8923
    2.3180   -7.8926
    2.3347   -7.8928
    2.3514   -7.8930
    2.3680   -7.8931
    2.3847   -7.8933
    2.4014   -7.8935
    2.4180   -7.8936
    2.4347   -7.8937
    2.4514   -7.8938
    2.4680   -7.8939
    2.4847   -7.8940
    2.5014   -7.8941
    2.5180   -7.8942
    2.5347   -7.8943
    2.5514   -7.8943
    2.5680   -7.8944
    2.5847   -7.8944
    2.6014   -7.8945
    2.6180   -7.8946
    2.6416   -7.8945
    2.6652   -7.8946
    2.6887   -7.8949
    2.7123   -7.8953
    2.7359   -7.8958
    2.7595   -7.8964
    2.7830   -7.8972
    2.8066   -7.8981
    2.8302   -7.8991
    2.8537   -7.9002
    2.8773   -7.9014
    2.9009   -7.9027
    2.9244   -7.9041
    2.9480   -7.9055
    2.9716   -7.9069
    2.9952   -7.9084
    3.0187   -7.9099
    3.0423   -7.9113
    3.0659   -7.9127
    3.0894   -7.9141
    3.1130   -7.9153
    3.1366   -7.9163
    3.1601   -7.9173
    3.1837   -7.9182
    3.2073   -7.9189
    3.2309   -7.9196
    3.2544   -7.9200
    3.2780   -7.9204
    3.3016   -7.9206
    3.3251   -7.9207
    3.3540   -7.9207
    3.3829   -7.9208
    3.4117   -7.9210
    3.4406   -7.9212
    3.4695   -7.9215
    3.4983   -7.9218
    3.5272   -7.9223
    3.5561   -7.9229
    3.5849   -7.9235
    3.6138   -7.9242
    3.6427   -7.9251
    3.6716   -7.9259
    3.7004   -7.9268
    3.7293   -7.9278
    3.7582   -7.9288
    3.7870   -7.9299
    3.8159   -7.9309
    3.8448   -7.9321
    3.8736   -7.9331
    3.9025   -7.9342
    3.9314   -7.9352
    3.9602   -7.9362
    3.9891   -7.9369
    4.0180   -7.9377
    4.0468   -7.9384
    4.0757   -7.9390
    4.1046   -7.9395
    4.1334   -7.9398
    4.1623   -7.9400
    4.1912   -7.9400

    0.0000   -7.8717
    0.0373   -7.8716
    0.0745   -7.8716
    0.1118   -7.8716
    0.1491   -7.8716
    0.1863   -7.8716
    0.2236   -7.8715
    0.2609   -7.8715
    0.2981   -7.8715
    0.3354   -7.8713
    0.3727   -7.8710
    0.4099   -7.8706
    0.4472   -7.8703
    0.4845   -7.8698
    0.5217   -7.8693
    0.5590   -7.8688
    0.5963   -7.8681
    0.6336   -7.8674
    0.6708   -7.8667
    0.7081   -7.8660
    0.7454   -7.8653
    0.7826   -7.8645
    0.8199   -7.8637
    0.8572   -7.8630
    0.8944   -7.8624
    0.9317   -7.8619
    0.9690   -7.8615
    1.0062   -7.8612
    1.0435   -7.8609
    1.0808   -7.8608
    1.1180   -7.8607
    1.1514   -7.8608
    1.1847   -7.8610
    1.2180   -7.8612
    1.2514   -7.8615
    1.2847   -7.8620
    1.3180   -7.8626
    1.3514   -7.8635
    1.3847   -7.8643
    1.4180   -7.8652
    1.4514   -7.8663
    1.4847   -7.8676
    1.5180   -7.8687
    1.5514   -7.8699
    1.5847   -7.8712
    1.6180   -7.8725
    1.6514   -7.8739
    1.6847   -7.8752
    1.7180   -7.8766
    1.7514   -7.8780
    1.7847   -7.8793
    1.8180   -7.8805
    1.8514   -7.8819
    1.8847   -7.8829
    1.9180   -7.8839
    1.9514   -7.8848
    1.9847   -7.8855
    2.0180   -7.8860
    2.0514   -7.8864
    2.0847   -7.8866
    2.1180   -7.8867
    2.1347   -7.8866
    2.1514   -7.8864
    2.1680   -7.8861
    2.1847   -7.8857
    2.2014   -7.8852
    2.2180   -7.8847
    2.2347   -7.8842
    2.2514   -7.8836
    2.2680   -7.8830
    2.2847   -7.8823
    2.3014   -7.8817
    2.3180   -7.8811
    2.3347   -7.8804
    2.3514   -7.8797
    2.3680   -7.8790
    2.3847   -7.8783
    2.4014   -7.8777
    2.4180   -7.8770
    2.4347   -7.8762
    2.4514   -7.8756
    2.4680   -7.8749
    2.4847   -7.8743
    2.5014   -7.8737
    2.5180   -7.8732
    2.5347   -7.8727
    2.5514   -7.8723
    2.5680   -7.8720
    2.5847   -7.8718
    2.6014   -7.8717
    2.6180   -7.8717
    2.6416   -7.8716
    2.6652   -7.8714
    2.6887   -7.8713
    2.7123   -7.8711
    2.7359   -7.8708
    2.7595   -7.8705
    2.7830   -7.8700
    2.8066   -7.8695
    2.8302   -7.8690
    2.8537   -7.8684
    2.8773   -7.8677
    2.9009   -7.8670
    2.9244   -7.8662
    2.9480   -7.8654
    2.9716   -7.8645
    2.9952   -7.8637
    3.0187   -7.8629
    3.0423   -7.8620
    3.0659   -7.8612
    3.0894   -7.8604
    3.1130   -7.8597
    3.1366   -7.8590
    3.1601   -7.8583
    3.1837   -7.8578
    3.2073   -7.8573
    3.2309   -7.8569
    3.2544   -7.8565
    3.2780   -7.8563
    3.3016   -7.8561
    3.3251   -7.8561
    3.3540   -7.8561
    3.3829   -7.8561
    3.4117   -7.8564
    3.4406   -7.8566
    3.4695   -7.8569
    3.4983   -7.8571
    3.5272   -7.8575
    3.5561   -7.8579
    3.5849   -7.8583
    3.6138   -7.8586
    3.6427   -7.8590
    3.6716   -7.8594
    3.7004   -7.8596
    3.7293   -7.8599
    3.7582   -7.8602
    3.7870   -7.8604
    3.8159   -7.8606
    3.8448   -7.8608
    3.8736   -7.8608
    3.9025   -7.8609
    3.9314   -7.8609
    3.9602   -7.8609
    3.9891   -7.8609
    4.0180   -7.8609
    4.0468   -7.8608
    4.0757   -7.8608
    4.1046   -7.8608
    4.1334   -7.8607
    4.1623   -7.8608
    4.1912   -7.8607

    0.0000   -7.8557
    0.0373   -7.8555
    0.0745   -7.8554
    0.1118   -7.8552
    0.1491   -7.8550
    0.1863   -7.8547
    0.2236   -7.8545
    0.2609   -7.8542
    0.2981   -7.8540
    0.3354   -7.8539
    0.3727   -7.8537
    0.4099   -7.8538
    0.4472   -7.8538
    0.4845   -7.8540
    0.5217   -7.8544
    0.5590   -7.8549
    0.5963   -7.8553
    0.6336   -7.8559
    0.6708   -7.8565
    0.7081   -7.8571
    0.7454   -7.8577
    0.7826   -7.8582
    0.8199   -7.8587
    0.8572   -7.8591
    0.8944   -7.8596
    0.9317   -7.8599
    0.9690   -7.8602
    1.0062   -7.8604
    1.0435   -7.8606
    1.0808   -7.8607
    1.1180   -7.8607
    1.1514   -7.8607
    1.1847   -7.8606
    1.2180   -7.8604
    1.2514   -7.8601
    1.2847   -7.8597
    1.3180   -7.8593
    1.3514   -7.8589
    1.3847   -7.8583
    1.4180   -7.8577
    1.4514   -7.8571
    1.4847   -7.8564
    1.5180   -7.8557
    1.5514   -7.8550
    1.5847   -7.8542
    1.6180   -7.8535
    1.6514   -7.8527
    1.6847   -7.8520
    1.7180   -7.8514
    1.7514   -7.8506
    1.7847   -7.8500
    1.8180   -7.8493
    1.8514   -7.8487
    1.8847   -7.8482
    1.9180   -7.8476
    1.9514   -7.8472
    1.9847   -7.8469
    2.0180   -7.8466
    2.0514   -7.8464
    2.0847   -7.8463
    2.1180   -7.8463
    2.1347   -7.8463
    2.1514   -7.8463
    2.1680   -7.8464
    2.1847   -7.8465
    2.2014   -7.8467
    2.2180   -7.8469
    2.2347   -7.8471
    2.2514   -7.8473
    2.2680   -7.8477
    2.2847   -7.8480
    2.3014   -7.8483
    2.3180   -7.8487
    2.3347   -7.8491
    2.3514   -7.8495
    2.3680   -7.8500
    2.3847   -7.8504
    2.4014   -7.8509
    2.4180   -7.8514
    2.4347   -7.8518
    2.4514   -7.8523
    2.4680   -7.8528
    2.4847   -7.8533
    2.5014   -7.8537
    2.5180   -7.8541
    2.5347   -7.8545
    2.5514   -7.8548
    2.5680   -7.8551
    2.5847   -7.8553
    2.6014   -7.8556
    2.6180   -7.8557
    2.6416   -7.8557
    2.6652   -7.8557
    2.6887   -7.8557
    2.7123   -7.8557
    2.7359   -7.8558
    2.7595   -7.8559
    2.7830   -7.8559
    2.8066   -7.8560
    2.8302   -7.8560
    2.8537   -7.8560
    2.8773   -7.8561
    2.9009   -7.8561
    2.9244   -7.8562
    2.9480   -7.8562
    2.9716   -7.8562
    2.9952   -7.8562
    3.0187   -7.8562
    3.0423   -7.8562
    3.0659   -7.8562
    3.0894   -7.8562
    3.1130   -7.8562
    3.1366   -7.8562
    3.1601   -7.8562
    3.1837   -7.8561
    3.2073   -7.8561
    3.2309   -7.8561
    3.2544   -7.8561
    3.2780   -7.8561
    3.3016   -7.8561
    3.3251   -7.8561
    3.3540   -7.8561
    3.3829   -7.8561
    3.4117   -7.8564
    3.4406   -7.8566
    3.4695   -7.8569
    3.4983   -7.8571
    3.5272   -7.8575
    3.5561   -7.8579
    3.5849   -7.8583
    3.6138   -7.8586
    3.6427   -7.8590
    3.6716   -7.8594
    3.7004   -7.8596
    3.7293   -7.8599
    3.7582   -7.8602
    3.7870   -7.8604
    3.8159   -7.8606
    3.8448   -7.8608
    3.8736   -7.8608
    3.9025   -7.8609
    3.9314   -7.8609
    3.9602   -7.8609
    3.9891   -7.8609
    4.0180   -7.8609
    4.0468   -7.8608
    4.0757   -7.8608
    4.1046   -7.8608
    4.1334   -7.8607
    4.1623   -7.8608
    4.1912   -7.8607

    0.0000   -3.4269
    0.0373   -3.4325
    0.0745   -3.4536
    0.1118   -3.4919
    0.1491   -3.5475
    0.1863   -3.6198
    0.2236   -3.7090
    0.2609   -3.8127
    0.2981   -3.9289
    0.3354   -4.0545
    0.3727   -4.1872
    0.4099   -4.3246
    0.4472   -4.4649
    0.4845   -4.6053
    0.5217   -4.7444
    0.5590   -4.8807
    0.5963   -5.0127
    0.6336   -5.1394
    0.6708   -5.2598
    0.7081   -5.3734
    0.7454   -5.4791
    0.7826   -5.5764
    0.8199   -5.6650
    0.8572   -5.7442
    0.8944   -5.8137
    0.9317   -5.8731
    0.9690   -5.9221
    1.0062   -5.9605
    1.0435   -5.9881
    1.0808   -6.0048
    1.1180   -6.0103
    1.1514   -6.0059
    1.1847   -5.9926
    1.2180   -5.9704
    1.2514   -5.9396
    1.2847   -5.9001
    1.3180   -5.8522
    1.3514   -5.7960
    1.3847   -5.7317
    1.4180   -5.6595
    1.4514   -5.5797
    1.4847   -5.4925
    1.5180   -5.3981
    1.5514   -5.2971
    1.5847   -5.1896
    1.6180   -5.0762
    1.6514   -4.9573
    1.6847   -4.8339
    1.7180   -4.7060
    1.7514   -4.5749
    1.7847   -4.4417
    1.8180   -4.3077
    1.8514   -4.1746
    1.8847   -4.0443
    1.9180   -3.9194
    1.9514   -3.8037
    1.9847   -3.6998
    2.0180   -3.6120
    2.0514   -3.5455
    2.0847   -3.5035
    2.1180   -3.4891
    2.1347   -3.4889
    2.1514   -3.4884
    2.1680   -3.4876
    2.1847   -3.4864
    2.2014   -3.4855
    2.2180   -3.4838
    2.2347   -3.4809
    2.2514   -3.4786
    2.2680   -3.4761
    2.2847   -3.4732
    2.3014   -3.4707
    2.3180   -3.4677
    2.3347   -3.4646
    2.3514   -3.4614
    2.3680   -3.4581
    2.3847   -3.4549
    2.4014   -3.4516
    2.4180   -3.4484
    2.4347   -3.4446
    2.4514   -3.4416
    2.4680   -3.4388
    2.4847   -3.4368
    2.5014   -3.4344
    2.5180   -3.4318
    2.5347   -3.4293
    2.5514   -3.4277
    2.5680   -3.4266
    2.5847   -3.4256
    2.6014   -3.4269
    2.6180   -3.4269
    2.6416   -3.4292
    2.6652   -3.4373
    2.6887   -3.4522
    2.7123   -3.4725
    2.7359   -3.4979
    2.7595   -3.5276
    2.7830   -3.5607
    2.8066   -3.5968
    2.8302   -3.6352
    2.8537   -3.6757
    2.8773   -3.7176
    2.9009   -3.7600
    2.9244   -3.8024
    2.9480   -3.8445
    2.9716   -3.8855
    2.9952   -3.9259
    3.0187   -3.9645
    3.0423   -4.0013
    3.0659   -4.0361
    3.0894   -4.0687
    3.1130   -4.0985
    3.1366   -4.1254
    3.1601   -4.1497
    3.1837   -4.1708
    3.2073   -4.1890
    3.2309   -4.2043
    3.2544   -4.2160
    3.2780   -4.2245
    3.3016   -4.2297
    3.3251   -4.2314
    3.3540   -4.2397
    3.3829   -4.2643
    3.4117   -4.3047
    3.4406   -4.3584
    3.4695   -4.4234
    3.4983   -4.4983
    3.5272   -4.5807
    3.5561   -4.6686
    3.5849   -4.7606
    3.6138   -4.8542
    3.6427   -4.9486
    3.6716   -5.0425
    3.7004   -5.1350
    3.7293   -5.2254
    3.7582   -5.3127
    3.7870   -5.3967
    3.8159   -5.4764
    3.8448   -5.5517
    3.8736   -5.6220
    3.9025   -5.6873
    3.9314   -5.7471
    3.9602   -5.8012
    3.9891   -5.8495
    4.0180   -5.8917
    4.0468   -5.9277
    4.0757   -5.9573
    4.1046   -5.9804
    4.1334   -5.9970
    4.1623   -6.0070
    4.1912   -6.0103

    0.0000    0.0885
    0.0373    0.0936
    0.0745    0.1106
    0.1118    0.1426
    0.1491    0.1925
    0.1863    0.2625
    0.2236    0.3536
    0.2609    0.4664
    0.2981    0.6006
    0.3354    0.7555
    0.3727    0.9306
    0.4099    1.1241
    0.4472    1.3346
    0.4845    1.5620
    0.5217    1.8046
    0.5590    2.0615
    0.5963    2.3319
    0.6336    2.6160
    0.6708    2.9113
    0.7081    3.2171
    0.7454    3.5345
    0.7826    3.8612
    0.8199    4.1960
    0.8572    4.5388
    0.8944    4.8875
    0.9317    5.2401
    0.9690    5.5953
    1.0062    5.9502
    1.0435    6.2974
    1.0808    6.6160
    1.1180    6.8115
    1.1514    6.6605
    1.1847    6.3868
    1.2180    6.1036
    1.2514    5.8098
    1.2847    5.5148
    1.3180    5.2202
    1.3514    4.9265
    1.3847    4.6347
    1.4180    4.3449
    1.4514    4.0574
    1.4847    3.7723
    1.5180    3.4904
    1.5514    3.2115
    1.5847    2.9363
    1.6180    2.6647
    1.6514    2.3975
    1.6847    2.1342
    1.7180    1.8777
    1.7514    1.6284
    1.7847    1.3863
    1.8180    1.1537
    1.8514    0.9312
    1.8847    0.7224
    1.9180    0.5292
    1.9514    0.3545
    1.9847    0.2027
    2.0180    0.0784
    2.0514   -0.0151
    2.0847   -0.0730
    2.1180   -0.0927
    2.1347   -0.0922
    2.1514   -0.0909
    2.1680   -0.0887
    2.1847   -0.0857
    2.2014   -0.0819
    2.2180   -0.0772
    2.2347   -0.0717
    2.2514   -0.0656
    2.2680   -0.0587
    2.2847   -0.0513
    2.3014   -0.0433
    2.3180   -0.0349
    2.3347   -0.0260
    2.3514   -0.0169
    2.3680   -0.0075
    2.3847    0.0020
    2.4014    0.0115
    2.4180    0.0208
    2.4347    0.0302
    2.4514    0.0391
    2.4680    0.0475
    2.4847    0.0555
    2.5014    0.0628
    2.5180    0.0693
    2.5347    0.0750
    2.5514    0.0798
    2.5680    0.0836
    2.5847    0.0864
    2.6014    0.0880
    2.6180    0.0885
    2.6416    0.0911
    2.6652    0.0985
    2.6887    0.1102
    2.7123    0.1254
    2.7359    0.1432
    2.7595    0.1624
    2.7830    0.1817
    2.8066    0.1999
    2.8302    0.2160
    2.8537    0.2289
    2.8773    0.2382
    2.9009    0.2435
    2.9244    0.2447
    2.9480    0.2420
    2.9716    0.2361
    2.9952    0.2271
    3.0187    0.2157
    3.0423    0.2027
    3.0659    0.1886
    3.0894    0.1738
    3.1130    0.1591
    3.1366    0.1449
    3.1601    0.1314
    3.1837    0.1191
    3.2073    0.1082
    3.2309    0.0989
    3.2544    0.0916
    3.2780    0.0862
    3.3016    0.0830
    3.3251    0.0819
    3.3540    0.0969
    3.3829    0.1413
    3.4117    0.2142
    3.4406    0.3139
    3.4695    0.4384
    3.4983    0.5853
    3.5272    0.7525
    3.5561    0.9379
    3.5849    1.1389
    3.6138    1.3550
    3.6427    1.5839
    3.6716    1.8248
    3.7004    2.0763
    3.7293    2.3361
    3.7582    2.6049
    3.7870    2.8801
    3.8159    3.1631
    3.8448    3.4502
    3.8736    3.7461
    3.9025    4.0438
    3.9314    4.3447
    3.9602    4.6494
    3.9891    4.9551
    4.0180    5.2590
    4.0468    5.5612
    4.0757    5.8596
    4.1046    6.1510
    4.1334    6.4308
    4.1623    6.6726
    4.1912    6.8115

    0.0000    3.2048
    0.0373    3.1674
    0.0745    3.1161
    0.1118    3.0854
    0.1491    3.0797
    0.1863    3.0995
    0.2236    3.1430
    0.2609    3.2088
    0.2981    3.2950
    0.3354    3.4002
    0.3727    3.5229
    0.4099    3.6614
    0.4472    3.8134
    0.4845    3.9790
    0.5217    4.1559
    0.5590    4.3430
    0.5963    4.5389
    0.6336    4.7417
    0.6708    4.9497
    0.7081    5.1596
    0.7454    5.3722
    0.7826    5.5835
    0.8199    5.7914
    0.8572    5.9925
    0.8944    6.1807
    0.9317    6.3534
    0.9690    6.5049
    1.0062    6.6324
    1.0435    6.7270
    1.0808    6.7866
    1.1180    6.8115
    1.1514    6.7930
    1.1847    6.7404
    1.2180    6.6674
    1.2514    6.5702
    1.2847    6.4550
    1.3180    6.3267
    1.3514    6.1866
    1.3847    6.0434
    1.4180    5.8972
    1.4514    5.7503
    1.4847    5.6044
    1.5180    5.4616
    1.5514    5.3220
    1.5847    5.1888
    1.6180    5.0592
    1.6514    4.9358
    1.6847    4.8176
    1.7180    4.7090
    1.7514    4.6076
    1.7847    4.5134
    1.8180    4.4283
    1.8514    4.3504
    1.8847    4.2815
    1.9180    4.2221
    1.9514    4.1704
    1.9847    4.1282
    2.0180    4.0962
    2.0514    4.0721
    2.0847    4.0580
    2.1180    4.0533
    2.1347    4.0505
    2.1514    4.0421
    2.1680    4.0282
    2.1847    4.0093
    2.2014    3.9855
    2.2180    3.9573
    2.2347    3.9255
    2.2514    3.8902
    2.2680    3.8521
    2.2847    3.8120
    2.3014    3.7697
    2.3180    3.7264
    2.3347    3.6825
    2.3514    3.6385
    2.3680    3.5947
    2.3847    3.5517
    2.4014    3.5098
    2.4180    3.4694
    2.4347    3.4314
    2.4514    3.3951
    2.4680    3.3613
    2.4847    3.3302
    2.5014    3.3023
    2.5180    3.2774
    2.5347    3.2562
    2.5514    3.2386
    2.5680    3.2239
    2.5847    3.2139
    2.6014    3.2068
    2.6180    3.2048
    2.6416    3.1808
    2.6652    3.1339
    2.6887    3.0869
    2.7123    3.0471
    2.7359    3.0177
    2.7595    3.0002
    2.7830    2.9965
    2.8066    3.0071
    2.8302    3.0327
    2.8537    3.0741
    2.8773    3.1311
    2.9009    3.2038
    2.9244    3.2918
    2.9480    3.3944
    2.9716    3.5108
    2.9952    3.6382
    3.0187    3.7778
    3.0423    3.9279
    3.0659    4.0863
    3.0894    4.2508
    3.1130    4.4218
    3.1366    4.5964
    3.1601    4.7716
    3.1837    4.9453
    3.2073    5.1126
    3.2309    5.2690
    3.2544    5.4072
    3.2780    5.5168
    3.3016    5.5886
    3.3251    5.6140
    3.3540    5.6163
    3.3829    5.6236
    3.4117    5.6340
    3.4406    5.6513
    3.4695    5.6716
    3.4983    5.6966
    3.5272    5.7256
    3.5561    5.7582
    3.5849    5.7952
    3.6138    5.8363
