  0.17112396E+01 -0.52680753E+01
  0.17433761E+01 -0.51751250E+01
  0.17755125E+01 -0.50777219E+01
  0.18076489E+01 -0.49758388E+01
  0.18397853E+01 -0.48688846E+01
  0.18719217E+01 -0.47561348E+01
  0.19040582E+01 -0.46370087E+01
  0.19361946E+01 -0.45110416E+01
  0.19683310E+01 -0.43777518E+01
  0.20004674E+01 -0.42366824E+01
  0.20326039E+01 -0.40876837E+01
  0.20647403E+01 -0.39312454E+01
  0.20968767E+01 -0.37685918E+01
  0.21290131E+01 -0.36013469E+01
  0.21611496E+01 -0.34308498E+01
  0.21932860E+01 -0.32574938E+01
  0.22254224E+01 -0.30805209E+01
  0.22575588E+01 -0.28984469E+01
  0.22896953E+01 -0.27099039E+01
  0.23218317E+01 -0.25144260E+01
  0.23539681E+01 -0.23127236E+01
  0.23861045E+01 -0.21062735E+01
  0.24182410E+01 -0.18964803E+01
  0.24503774E+01 -0.16839534E+01
  0.24825138E+01 -0.16852214E+01
  0.25146502E+01 -0.16846378E+01
  0.25467867E+01 -0.16808109E+01
  0.25789231E+01 -0.16725809E+01
  0.26110595E+01 -0.16600823E+01
  0.26431959E+01 -0.16446482E+01
  0.26753323E+01 -0.16345726E+01
  0.27074688E+01 -0.16210555E+01
  0.27396052E+01 -0.16051543E+01
  0.27717416E+01 -0.15889483E+01
  0.28038780E+01 -0.15738748E+01
  0.28360145E+01 -0.15601621E+01
  0.28681509E+01 -0.15513538E+01
  0.29002873E+01 -0.15424044E+01
  0.29324237E+01 -0.15328185E+01
  0.29645602E+01 -0.15247195E+01
  0.29966966E+01 -0.15191576E+01
  0.30288330E+01 -0.15144690E+01
  0.30615554E+01 -0.16450301E+01
  0.30942778E+01 -0.17758708E+01
  0.31270002E+01 -0.19057398E+01
  0.31597226E+01 -0.20337106E+01
  0.31924450E+01 -0.21591000E+01
  0.32251674E+01 -0.22812683E+01
  0.32578898E+01 -0.23994919E+01
  0.32906121E+01 -0.25131060E+01
  0.33233345E+01 -0.26217631E+01
  0.33560569E+01 -0.27253972E+01
  0.33887793E+01 -0.28237774E+01
  0.34215017E+01 -0.29161030E+01
  0.34542241E+01 -0.30012412E+01
  0.34869465E+01 -0.30785704E+01
  0.35196689E+01 -0.31485657E+01
  0.35523913E+01 -0.32124187E+01
  0.35851137E+01 -0.32710366E+01
  0.36178361E+01 -0.33243479E+01
  0.36505585E+01 -0.33713899E+01
  0.36832809E+01 -0.34109535E+01
  0.37160032E+01 -0.34422771E+01
  0.37487256E+01 -0.34654118E+01
  0.37814480E+01 -0.34811312E+01
  0.38141704E+01 -0.34904663E+01
  0.38468928E+01 -0.34940992E+01
  0.38792126E+01 -0.35088206E+01
  0.39115325E+01 -0.35525085E+01
  0.39438523E+01 -0.36216062E+01
  0.39761721E+01 -0.37109079E+01
  0.40084919E+01 -0.38146889E+01
  0.40408118E+01 -0.39278023E+01
  0.40731316E+01 -0.40464360E+01
  0.41054514E+01 -0.41683021E+01
  0.41377712E+01 -0.42921930E+01
  0.41700911E+01 -0.44171312E+01
  0.42024109E+01 -0.45415594E+01
  0.42347307E+01 -0.46630743E+01
  0.42670505E+01 -0.47790437E+01
  0.42993704E+01 -0.48878718E+01
  0.43316902E+01 -0.49898736E+01
  0.43640100E+01 -0.50867587E+01
  0.43963298E+01 -0.51800384E+01
  0.44286496E+01 -0.52697499E+01
  0.44609695E+01 -0.53544238E+01
  0.44932893E+01 -0.54320144E+01
  0.45256091E+01 -0.55010323E+01
  0.45579289E+01 -0.55614424E+01
  0.45902488E+01 -0.56150014E+01
  0.46225686E+01 -0.56645276E+01
  0.46548884E+01 -0.57121024E+01
  0.46872082E+01 -0.57573402E+01
  0.47195281E+01 -0.57971319E+01
  0.47518479E+01 -0.58271677E+01
  0.47841677E+01 -0.58442602E+01
  0.48164875E+01 -0.58480813E+01
  0.48488074E+01 -0.58413588E+01
  
  0.00000000E+00 -0.15144690E+01
  0.32336653E-01 -0.13952021E+01
  0.64673306E-01 -0.12687121E+01
  0.97009959E-01 -0.11377751E+01
  0.12934661E+00 -0.10049620E+01
  0.16168326E+00 -0.87068267E+00
  0.19401992E+00 -0.73251197E+00
  0.22635657E+00 -0.58644606E+00
  0.25869322E+00 -0.42947120E+00
  0.29102988E+00 -0.26175159E+00
  0.32336653E+00 -0.86924346E-01
  0.35570318E+00  0.89689928E-01
  0.38803983E+00  0.26394861E+00
  0.42037649E+00  0.43535357E+00
  0.45271314E+00  0.60772586E+00
  0.48504979E+00  0.78738852E+00
  0.51738645E+00  0.97967285E+00
  0.54972310E+00  0.11859031E+01
  0.58205975E+00  0.14027591E+01
  0.61439641E+00  0.16242466E+01
  0.64673306E+00  0.18449290E+01
  0.67906971E+00  0.20626196E+01
  0.71140636E+00  0.22793374E+01
  0.74374302E+00  0.25002522E+01
  0.77607967E+00  0.27311089E+01
  0.80841632E+00  0.29752411E+01
  0.84075298E+00  0.32316549E+01
  0.87308963E+00  0.34953270E+01
  0.90542628E+00  0.37596006E+01
  0.93776293E+00  0.40191152E+01
  0.97009959E+00  0.42714758E+01
  0.10024362E+01  0.45172144E+01
  0.10347729E+01  0.47586979E+01
  0.10671095E+01  0.49983171E+01
  0.10994462E+01  0.52360657E+01
  0.11317829E+01  0.54675212E+01
  0.11641195E+01  0.56835627E+01
  0.11964562E+01  0.58718149E+01
  0.12287928E+01  0.60185293E+01
  0.12611295E+01  0.61101856E+01
  0.12934661E+01  0.61451053E+01
  0.13256025E+01  0.61139865E+01
  0.13577390E+01  0.60473174E+01
  0.13898754E+01  0.59391772E+01
  0.14220118E+01  0.57982839E+01
  0.14541482E+01  0.56326731E+01
  0.14862847E+01  0.54472707E+01
  0.15184211E+01  0.52449776E+01
  0.15505575E+01  0.50290511E+01
  0.15826939E+01  0.48035485E+01
  0.16148304E+01  0.45722376E+01
  0.16469668E+01  0.43378304E+01
  0.16791032E+01  0.41017345E+01
  0.17112396E+01  0.38640168E+01
  0.17433761E+01  0.36236930E+01
  0.17755125E+01  0.33794817E+01
  0.18076489E+01  0.31307553E+01
  0.18397853E+01  0.28781414E+01
  0.18719217E+01  0.26234019E+01
  0.19040582E+01  0.23686904E+01
  0.19361946E+01  0.21156979E+01
  0.19683310E+01  0.18652482E+01
  0.20004674E+01  0.16174644E+01
  0.20326039E+01  0.13720986E+01
  0.20647403E+01  0.11286392E+01
  0.20968767E+01  0.88630414E+00
  0.21290131E+01  0.64421594E+00
  0.21611496E+01  0.40174573E+00
  0.21932860E+01  0.15881321E+00
  0.22254224E+01 -0.83964876E-01
  0.22575588E+01 -0.32531255E+00
  0.22896953E+01 -0.56359396E+00
  0.23218317E+01 -0.79734677E+00
  0.23539681E+01 -0.10258039E+01
  0.23861045E+01 -0.12491116E+01
  0.24182410E+01 -0.14681343E+01
  0.24503774E+01 -0.16839534E+01
  0.24825138E+01 -0.16812272E+01
  0.25146502E+01 -0.16746313E+01
  0.25467867E+01 -0.16664352E+01
  0.25789231E+01 -0.16588081E+01
  0.26110595E+01 -0.16520631E+01
  0.26431959E+01 -0.16446482E+01
  0.26753323E+01 -0.16280791E+01
  0.27074688E+01 -0.16118332E+01
  0.27396052E+01 -0.15966150E+01
  0.27717416E+01 -0.15826394E+01
  0.28038780E+01 -0.15703461E+01
  0.28360145E+01 -0.15601621E+01
  0.28681509E+01 -0.15478764E+01
  0.29002873E+01 -0.15373786E+01
  0.29324237E+01 -0.15287677E+01
  0.29645602E+01 -0.15209630E+01
  0.29966966E+01 -0.15149820E+01
  0.30288330E+01 -0.15144690E+01
  0.30615554E+01 -0.13795800E+01
  0.30942778E+01 -0.12484931E+01
  0.31270002E+01 -0.11251575E+01
  0.31597226E+01 -0.10139363E+01
  0.31924450E+01 -0.91832612E+00
  0.32251674E+01 -0.83963330E+00
  0.32578898E+01 -0.77684650E+00
  0.32906121E+01 -0.72831578E+00
  0.33233345E+01 -0.69389003E+00
  0.33560569E+01 -0.67509474E+00
  0.33887793E+01 -0.67254834E+00
  0.34215017E+01 -0.68296496E+00
  0.34542241E+01 -0.69938658E+00
  0.34869465E+01 -0.71521926E+00
  0.35196689E+01 -0.72823543E+00
  0.35523913E+01 -0.74078911E+00
  0.35851137E+01 -0.75664174E+00
  0.36178361E+01 -0.77756412E+00
  0.36505585E+01 -0.80207062E+00
  0.36832809E+01 -0.82640309E+00
  0.37160032E+01 -0.84654333E+00
  0.37487256E+01 -0.85999194E+00
  0.37814480E+01 -0.86658066E+00
  0.38141704E+01 -0.86811651E+00
  0.38468928E+01 -0.86711326E+00
  0.38792126E+01 -0.84622954E+00
  0.39115325E+01 -0.78503227E+00
  0.39438523E+01 -0.68567010E+00
  0.39761721E+01 -0.55143899E+00
  0.40084919E+01 -0.38644472E+00
  0.40408118E+01 -0.19552448E+00
  0.40731316E+01  0.15497052E-01
  0.41054514E+01  0.23979645E+00
  0.41377712E+01  0.47050669E+00
  0.41700911E+01  0.70283770E+00
  0.42024109E+01  0.93668295E+00
  0.42347307E+01  0.11779654E+01
  0.42670505E+01  0.14365975E+01
  0.42993704E+01  0.17208248E+01
  0.43316902E+01  0.20311544E+01
  0.43640100E+01  0.23582546E+01
  0.43963298E+01  0.26864476E+01
  0.44286496E+01  0.30006693E+01
  0.44609695E+01  0.32932510E+01
  0.44932893E+01  0.35674424E+01
  0.45256091E+01  0.38356957E+01
  0.45579289E+01  0.41128099E+01
  0.45902488E+01  0.44074197E+01
  0.46225686E+01  0.47169191E+01
  0.46548884E+01  0.50284271E+01
  0.46872082E+01  0.53243450E+01
  0.47195281E+01  0.55887011E+01
  0.47518479E+01  0.58105325E+01
  0.47841677E+01  0.59825904E+01
  0.48164875E+01  0.60972602E+01
  0.48488074E+01  0.61451053E+01
  
  0.00000000E+00  0.22410971E+01
  0.32336653E-01  0.21711762E+01
  0.64673306E-01  0.21163869E+01
  0.97009959E-01  0.20769830E+01
  0.12934661E+00  0.20541509E+01
  0.16168326E+00  0.20483104E+01
  0.19401992E+00  0.20584203E+01
  0.22635657E+00  0.20825431E+01
  0.25869322E+00  0.21190736E+01
  0.29102988E+00  0.21677131E+01
  0.32336653E+00  0.22293959E+01
  0.35570318E+00  0.23050921E+01
  0.38803983E+00  0.23943652E+01
  0.42037649E+00  0.24948387E+01
  0.45271314E+00  0.26030265E+01
  0.48504979E+00  0.27160236E+01
  0.51738645E+00  0.28330300E+01
  0.54972310E+00  0.29557570E+01
  0.58205975E+00  0.30874105E+01
  0.61439641E+00  0.32307827E+01
  0.64673306E+00  0.33864615E+01
  0.67906971E+00  0.35520870E+01
  0.71140636E+00  0.37230154E+01
  0.74374302E+00  0.38940188E+01
  0.77607967E+00  0.40612038E+01
  0.80841632E+00  0.42233003E+01
  0.84075298E+00  0.43817475E+01
  0.87308963E+00  0.45395632E+01
  0.90542628E+00  0.46996671E+01
  0.93776293E+00  0.48636890E+01
  0.97009959E+00  0.50317162E+01
  0.10024362E+01  0.52023385E+01
  0.10347729E+01  0.53722981E+01
  0.10671095E+01  0.55362532E+01
  0.10994462E+01  0.56876094E+01
  0.11317829E+01  0.58203090E+01
  0.11641195E+01  0.59304825E+01
  0.11964562E+01  0.60171476E+01
  0.12287928E+01  0.60817575E+01
  0.12611295E+01  0.61262461E+01
  0.12934661E+01  0.61451053E+01
  0.13256025E+01  0.61249695E+01
  0.13577390E+01  0.60772918E+01
  0.13898754E+01  0.60124467E+01
  0.14220118E+01  0.59275295E+01
  0.14541482E+01  0.58236832E+01
  0.14862847E+01  0.57081689E+01
  0.15184211E+01  0.55769383E+01
  0.15505575E+01  0.54459185E+01
  0.15826939E+01  0.53174718E+01
  0.16148304E+01  0.51911015E+01
  0.16469668E+01  0.50651646E+01
  0.16791032E+01  0.49385538E+01
  0.17112396E+01  0.48007940E+01
  0.17433761E+01  0.46696048E+01
  0.17755125E+01  0.45482921E+01
  0.18076489E+01  0.44370905E+01
  0.18397853E+01  0.43343099E+01
  0.18719217E+01  0.42378674E+01
  0.19040582E+01  0.41346754E+01
  0.19361946E+01  0.40341796E+01
  0.19683310E+01  0.39390175E+01
  0.20004674E+01  0.38523016E+01
  0.20326039E+01  0.37756099E+01
  0.20647403E+01  0.37079833E+01
  0.20968767E+01  0.36301736E+01
  0.21290131E+01  0.35609749E+01
  0.21611496E+01  0.35019454E+01
  0.21932860E+01  0.34531342E+01
  0.22254224E+01  0.34135591E+01
  0.22575588E+01  0.33817145E+01
  0.22896953E+01  0.33426930E+01
  0.23218317E+01  0.33118184E+01
  0.23539681E+01  0.32899078E+01
  0.23861045E+01  0.32767235E+01
  0.24182410E+01  0.32710968E+01
  0.24503774E+01  0.32717940E+01
  0.24825138E+01  0.32610669E+01
  0.25146502E+01  0.32353500E+01
  0.25467867E+01  0.31912725E+01
  0.25789231E+01  0.31272358E+01
  0.26110595E+01  0.30459632E+01
  0.26431959E+01  0.29538032E+01
  0.26753323E+01  0.28459950E+01
  0.27074688E+01  0.27437780E+01
  0.27396052E+01  0.26524873E+01
  0.27717416E+01  0.25743506E+01
  0.28038780E+01  0.25089880E+01
  0.28360145E+01  0.24540434E+01
  0.28681509E+01  0.23939847E+01
  0.29002873E+01  0.23401367E+01
  0.29324237E+01  0.22942253E+01
  0.29645602E+01  0.22598110E+01
  0.29966966E+01  0.22411010E+01
  0.30288330E+01  0.22410971E+01
  0.30615554E+01  0.21523518E+01
  0.30942778E+01  0.20699483E+01
  0.31270002E+01  0.19978088E+01
  0.31597226E+01  0.19442621E+01
  0.31924450E+01  0.19191087E+01
  0.32251674E+01  0.19293796E+01
  0.32578898E+01  0.19762374E+01
  0.32906121E+01  0.20551022E+01
  0.33233345E+01  0.21587968E+01
  0.33560569E+01  0.22814095E+01
  0.33887793E+01  0.24204569E+01
  0.34215017E+01  0.25763810E+01
  0.34542241E+01  0.27503376E+01
  0.34869465E+01  0.29421738E+01
  0.35196689E+01  0.31497198E+01
  0.35523913E+01  0.33692554E+01
  0.35851137E+01  0.35964167E+01
  0.36178361E+01  0.38267933E+01
  0.36505585E+01  0.40557845E+01
  0.36832809E+01  0.42777884E+01
  0.37160032E+01  0.44851861E+01
  0.37487256E+01  0.46677086E+01
  0.37814480E+01  0.48127815E+01
  0.38141704E+01  0.49073181E+01
  0.38468928E+01  0.49409521E+01
  0.38792126E+01  0.49428828E+01
  0.39115325E+01  0.49481671E+01
  0.39438523E+01  0.49571516E+01
  0.39761721E+01  0.49701824E+01
  0.40084919E+01  0.49873697E+01
  0.40408118E+01  0.50065894E+01
  0.40731316E+01  0.50292755E+01
  0.41054514E+01  0.50563717E+01
  0.41377712E+01  0.50883860E+01
  0.41700911E+01  0.51254327E+01
  0.42024109E+01  0.51635897E+01
  0.42347307E+01  0.52036614E+01
  0.42670505E+01  0.52480447E+01
  0.42993704E+01  0.52973328E+01
  0.43316902E+01  0.53512724E+01
  0.43640100E+01  0.54059165E+01
  0.43963298E+01  0.54616114E+01
  0.44286496E+01  0.55214365E+01
  0.44609695E+01  0.55840035E+01
  0.44932893E+01  0.56475647E+01
  0.45256091E+01  0.57099524E+01
  0.45579289E+01  0.57688399E+01
  0.45902488E+01  0.58280923E+01
  0.46225686E+01  0.58890153E+01
  0.46548884E+01  0.59505583E+01
  0.46872082E+01  0.60073333E+01
  0.47195281E+01  0.60503598E+01
  0.47518479E+01  0.60844248E+01
  0.47841677E+01  0.61096720E+01
  0.48164875E+01  0.61292202E+01
  0.48488074E+01  0.61451053E+01
  
  0.00000000E+00  0.22410971E+01
  0.32336653E-01  0.23179500E+01
  0.64673306E-01  0.24070565E+01
  0.97009959E-01  0.25104603E+01
  0.12934661E+00  0.26251190E+01
  0.16168326E+00  0.27451632E+01
  0.19401992E+00  0.28653668E+01
  0.22635657E+00  0.29836753E+01
  0.25869322E+00  0.31017076E+01
  0.29102988E+00  0.32232834E+01
  0.32336653E+00  0.33518616E+01
  0.35570318E+00  0.34883539E+01
  0.38803983E+00  0.36306434E+01
  0.42037649E+00  0.37749505E+01
  0.45271314E+00  0.39178420E+01
  0.48504979E+00  0.40574742E+01
  0.51738645E+00  0.41935876E+01
  0.54972310E+00  0.43267124E+01
  0.58205975E+00  0.44572913E+01
  0.61439641E+00  0.45851837E+01
  0.64673306E+00  0.47097027E+01
  0.67906971E+00  0.48300707E+01
  0.71140636E+00  0.49459379E+01
  0.74374302E+00  0.50575445E+01
  0.77607967E+00  0.51653725E+01
  0.80841632E+00  0.52695544E+01
  0.84075298E+00  0.53695235E+01
  0.87308963E+00  0.54642060E+01
  0.90542628E+00  0.55526416E+01
  0.93776293E+00  0.56346163E+01
  0.97009959E+00  0.57108812E+01
  0.10024362E+01  0.57827413E+01
  0.10347729E+01  0.58511186E+01
  0.10671095E+01  0.59155850E+01
  0.10994462E+01  0.59741197E+01
  0.11317829E+01  0.60240527E+01
  0.11641195E+01  0.60637904E+01
  0.11964562E+01  0.60939971E+01
  0.12287928E+01  0.61170237E+01
  0.12611295E+01  0.61351857E+01
  0.12934661E+01  0.61451053E+01
  0.13256025E+01  0.61389391E+01
  0.13577390E+01  0.61028252E+01
  0.13898754E+01  0.60373792E+01
  0.14220118E+01  0.59456823E+01
  0.14541482E+01  0.58336386E+01
  0.14862847E+01  0.57081690E+01
  0.15184211E+01  0.55881897E+01
  0.15505575E+01  0.54665148E+01
  0.15826939E+01  0.53421076E+01
  0.16148304E+01  0.52127166E+01
  0.16469668E+01  0.50774851E+01
  0.16791032E+01  0.49385538E+01
  0.17112396E+01  0.48117781E+01
  0.17433761E+01  0.46869125E+01
  0.17755125E+01  0.45664963E+01
  0.18076489E+01  0.44520612E+01
  0.18397853E+01  0.43431644E+01
  0.18719217E+01  0.42378674E+01
  0.19040582E+01  0.41457052E+01
  0.19361946E+01  0.40558717E+01
  0.19683310E+01  0.39669916E+01
  0.20004674E+01  0.38786905E+01
  0.20326039E+01  0.37917273E+01
  0.20647403E+01  0.37079833E+01
  0.20968767E+01  0.36466243E+01
  0.21290131E+01  0.35886221E+01
  0.21611496E+01  0.35324273E+01
  0.21932860E+01  0.34782500E+01
  0.22254224E+01  0.34274490E+01
  0.22575588E+01  0.33817145E+01
  0.22896953E+01  0.33556312E+01
  0.23218317E+01  0.33331227E+01
  0.23539681E+01  0.33127081E+01
  0.23861045E+01  0.32945327E+01
  0.24182410E+01  0.32802593E+01
  0.24503774E+01  0.32717940E+01
  0.24825138E+01  0.32763176E+01
  0.25146502E+01  0.32604034E+01
  0.25467867E+01  0.32188156E+01
  0.25789231E+01  0.31500776E+01
  0.26110595E+01  0.30586578E+01
  0.26431959E+01  0.29538032E+01
  0.26753323E+01  0.28579097E+01
  0.27074688E+01  0.27639336E+01
  0.27396052E+01  0.26753855E+01
  0.27717416E+01  0.25940466E+01
  0.28038780E+01  0.25204300E+01
  0.28360145E+01  0.24540434E+01
  0.28681509E+01  0.24060745E+01
  0.29002873E+01  0.23618286E+01
  0.29324237E+01  0.23199634E+01
  0.29645602E+01  0.22824872E+01
  0.29966966E+01  0.22544054E+01
  0.30288330E+01  0.22410971E+01
  0.30615554E+01  0.23327702E+01
  0.30942778E+01  0.24380296E+01
  0.31270002E+01  0.25600603E+01
  0.31597226E+01  0.26980145E+01
  0.31924450E+01  0.28470023E+01
  0.32251674E+01  0.30003106E+01
  0.32578898E+01  0.31522977E+01
  0.32906121E+01  0.33003635E+01
  0.33233345E+01  0.34451848E+01
  0.33560569E+01  0.35892804E+01
  0.33887793E+01  0.37347478E+01
  0.34215017E+01  0.38814541E+01
  0.34542241E+01  0.40266224E+01
  0.34869465E+01  0.41659140E+01
  0.35196689E+01  0.42952912E+01
  0.35523913E+01  0.44125170E+01
  0.35851137E+01  0.45174736E+01
  0.36178361E+01  0.46112959E+01
  0.36505585E+01  0.46949789E+01
  0.36832809E+01  0.47683694E+01
  0.37160032E+01  0.48301888E+01
  0.37487256E+01  0.48789154E+01
  0.37814480E+01  0.49136462E+01
  0.38141704E+01  0.49342628E+01
  0.38468928E+01  0.49409521E+01
  0.38792126E+01  0.49436316E+01
  0.39115325E+01  0.49500086E+01
  0.39438523E+01  0.49596277E+01
  0.39761721E+01  0.49721906E+01
  0.40084919E+01  0.49877313E+01
  0.40408118E+01  0.50085781E+01
  0.40731316E+01  0.50335234E+01
  0.41054514E+01  0.50618223E+01
  0.41377712E+01  0.50930500E+01
  0.41700911E+01  0.51269303E+01
  0.42024109E+01  0.51669189E+01
  0.42347307E+01  0.52115779E+01
  0.42670505E+01  0.52579979E+01
  0.42993704E+01  0.53054219E+01
  0.43316902E+01  0.53542761E+01
  0.43640100E+01  0.54087207E+01
  0.43963298E+01  0.54681903E+01
  0.44286496E+01  0.55285559E+01
  0.44609695E+01  0.55893178E+01
  0.44932893E+01  0.56500654E+01
  0.45256091E+01  0.57114693E+01
  0.45579289E+01  0.57756049E+01
  0.45902488E+01  0.58390773E+01
  0.46225686E+01  0.59001357E+01
  0.46548884E+01  0.59567843E+01
  0.46872082E+01  0.60085910E+01
  0.47195281E+01  0.60580925E+01
  0.47518479E+01  0.60967417E+01
  0.47841677E+01  0.61247944E+01
  0.48164875E+01  0.61415389E+01
  0.48488074E+01  0.61451053E+01
  
  0.00000000E+00  0.10326556E+02
  0.32336653E-01  0.10260801E+02
  0.64673306E-01  0.10188141E+02
  0.97009959E-01  0.10111104E+02
  0.12934661E+00  0.10017956E+02
  0.16168326E+00  0.99038193E+01
  0.19401992E+00  0.97790866E+01
  0.22635657E+00  0.96382301E+01
  0.25869322E+00  0.94782322E+01
  0.29102988E+00  0.93104929E+01
  0.32336653E+00  0.91581204E+01
  0.35570318E+00  0.90427183E+01
  0.38803983E+00  0.89719265E+01
  0.42037649E+00  0.89348541E+01
  0.45271314E+00  0.89076737E+01
  0.48504979E+00  0.88657363E+01
  0.51738645E+00  0.87950217E+01
  0.54972310E+00  0.86980516E+01
  0.58205975E+00  0.85925799E+01
  0.61439641E+00  0.85029250E+01
  0.64673306E+00  0.84476701E+01
  0.67906971E+00  0.84306293E+01
  0.71140636E+00  0.84401455E+01
  0.74374302E+00  0.84565404E+01
  0.77607967E+00  0.84628335E+01
  0.80841632E+00  0.84527484E+01
  0.84075298E+00  0.84324253E+01
  0.87308963E+00  0.84156305E+01
  0.90542628E+00  0.84152380E+01
  0.93776293E+00  0.84356529E+01
  0.97009959E+00  0.84703537E+01
  0.10024362E+01  0.85058727E+01
  0.10347729E+01  0.85299727E+01
  0.10671095E+01  0.85390885E+01
  0.10994462E+01  0.85398685E+01
  0.11317829E+01  0.85439198E+01
  0.11641195E+01  0.85602216E+01
  0.11964562E+01  0.85900199E+01
  0.12287928E+01  0.86259939E+01
  0.12611295E+01  0.86552816E+01
  0.12934661E+01  0.86663055E+01
  0.13256025E+01  0.86462095E+01
  0.13577390E+01  0.85937608E+01
  0.13898754E+01  0.85252983E+01
  0.14220118E+01  0.84603814E+01
  0.14541482E+01  0.84118090E+01
  0.14862847E+01  0.83793433E+01
  0.15184211E+01  0.83496784E+01
  0.15505575E+01  0.83027882E+01
  0.15826939E+01  0.82212883E+01
  0.16148304E+01  0.80987169E+01
  0.16469668E+01  0.79432580E+01
  0.16791032E+01  0.77749860E+01
  0.17112396E+01  0.76176452E+01
  0.17433761E+01  0.74887674E+01
  0.17755125E+01  0.73928514E+01
  0.18076489E+01  0.73209348E+01
  0.18397853E+01  0.72567142E+01
  0.18719217E+01  0.71857392E+01
  0.19040582E+01  0.71024872E+01
  0.19361946E+01  0.70118736E+01
  0.19683310E+01  0.69253503E+01
  0.20004674E+01  0.68543387E+01
  0.20326039E+01  0.68043940E+01
  0.20647403E+01  0.67727788E+01
  0.20968767E+01  0.67504197E+01
  0.21290131E+01  0.67270225E+01
  0.21611496E+01  0.66966627E+01
  0.21932860E+01  0.66610733E+01
  0.22254224E+01  0.66288424E+01
  0.22575588E+01  0.66106907E+01
  0.22896953E+01  0.66133816E+01
  0.23218317E+01  0.66358189E+01
  0.23539681E+01  0.66695193E+01
  0.23861045E+01  0.67030658E+01
  0.24182410E+01  0.67281478E+01
  0.24503774E+01  0.67444500E+01
  0.24825138E+01  0.67525631E+01
  0.25146502E+01  0.67939876E+01
  0.25467867E+01  0.68762382E+01
  0.25789231E+01  0.70032465E+01
  0.26110595E+01  0.71713287E+01
  0.26431959E+01  0.73697900E+01
  0.26753323E+01  0.75639588E+01
  0.27074688E+01  0.77639568E+01
  0.27396052E+01  0.79766378E+01
  0.27717416E+01  0.82157753E+01
  0.28038780E+01  0.84929527E+01
  0.28360145E+01  0.88085053E+01
  0.28681509E+01  0.90987817E+01
  0.29002873E+01  0.94009562E+01
  0.29324237E+01  0.97033184E+01
  0.29645602E+01  0.99876908E+01
  0.29966966E+01  0.10221753E+02
  0.30288330E+01  0.10326556E+02
  0.30615554E+01  0.10237671E+02
  0.30942778E+01  0.10124690E+02
  0.31270002E+01  0.99931019E+01
  0.31597226E+01  0.98533932E+01
  0.31924450E+01  0.97192020E+01
  0.32251674E+01  0.96021353E+01
  0.32578898E+01  0.95075799E+01
  0.32906121E+01  0.94338592E+01
  0.33233345E+01  0.93744266E+01
  0.33560569E+01  0.93212966E+01
  0.33887793E+01  0.92674266E+01
  0.34215017E+01  0.92049575E+01
  0.34542241E+01  0.91163996E+01
  0.34869465E+01  0.90000645E+01
  0.35196689E+01  0.88761625E+01
  0.35523913E+01  0.87511086E+01
  0.35851137E+01  0.86215818E+01
  0.36178361E+01  0.84807008E+01
  0.36505585E+01  0.83237024E+01
  0.36832809E+01  0.81536390E+01
  0.37160032E+01  0.79829998E+01
  0.37487256E+01  0.78292447E+01
  0.37814480E+01  0.77087349E+01
  0.38141704E+01  0.76333497E+01
  0.38468928E+01  0.76096657E+01
